id,Date,User,Tweet,Media,Likes,Retweets,Comments
128,2014-09-05 17:37:11+00:00,BreitbartNews,"Palestinians, Israeli Arabs Travel to Syria, Iraq to Join Islamic State: Ten Israeli Arabs have united with th... http://t.co/xuOmjbh8XA",,0,11,2
129,2014-09-05 16:49:37+00:00,BreitbartNews,"Obama: No Boots On The Ground In Syria: Friday after the conclusion of the NATO Summit in Wales, President Bar... http://t.co/emxCRMzF0t",,2,5,1
130,2014-08-29 20:24:39+00:00,BreitbartNews,KIDNAPPED: 43 UN 'Peacekeepers' Abducted by Islamists in Syria: Approximately forty-three peacekeepers from th... http://t.co/duk5Xwuelr,,5,35,6
131,2014-08-27 02:22:43+00:00,BreitbartNews,"Syrian Foreign Minister: We Will Join with U.S., U.K. to Fight IS: The BBC reports that Syria’s foreign minist... http://t.co/dmDxWVlSNm",,5,11,2
132,2014-08-26 15:52:56+00:00,BreitbartNews,Are Obama Admin Officials Scared To Strike At ISIS?: With potential U.S. airstrikes against ISIS in Syria loom... http://t.co/y1s9kCGvJd,,8,13,5
133,2014-08-24 04:24:38+00:00,BreitbartNews,Kurdish Female Warriors On The Front Lines Fighting ISIS in Iraq and Syria: A  notoriously fierce segment of t... http://t.co/AQ9UaCSl23,,28,49,5
134,2014-08-22 16:08:28+00:00,BreitbartNews,Work With Syria’s Dictator to End ISIS Says Former UK Army Chief: The former head of the British Army General ... http://t.co/WQI48aELyJ,,5,9,1
135,2014-08-13 17:34:22+00:00,BreitbartNews,"Report: 900 French Jihadis Have Joined Jihadist Movements in Iraq, Syria: PARIS (AP) — France’s top security o... http://t.co/ifFLwx7cI1",,4,19,4
136,2014-08-13 16:22:10+00:00,BreitbartNews,Islamic State Seizes Towns Around Aleppo in Syria: The Islamic State (IS) seized towns in the Aleppo province ... http://t.co/VcxMbtmPPB,,5,18,3
137,2014-08-12 01:44:21+00:00,BreitbartNews,"Islamic State Crucifies, Slaughters Civilians in East Syria: The Syrian Observatory for Human Rights said the ... http://t.co/Fm654YOwvR",,15,36,4
138,2014-08-08 17:23:23+00:00,BreitbartNews,Horrors of ISIS: How bad is the genocidal terror state created across Syria and Iraq on Barack Obama's watch? ... http://t.co/5xh7dyR96a,,6,22,7
139,2014-08-05 14:30:41+00:00,BreitbartNews,World View: Syria War Spills into Lebanon as ISIS Attacks Town of Arsal: This morning's key headlines from Gen... http://t.co/5VQetCGaTj,,5,17,2
